Filename; Timestamp from FTS; Matching Timestamp from TXT; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]
BronchoscopyVideo_2_20260106T094213_openCV_733.mhd; 1767689007206; 1767689007212; 18; 18; 20; 5; 1,2,2,2,2; 2.9
BronchoscopyVideo_2_20260106T094213_openCV_734.mhd; 1767689007306; 1767689007312; 16; 2; 14; 6; 1,2,2,2,2,2; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_735.mhd; 1767689007406; 1767689007412; 15; 5; 15; 6; 1,2,2,2,2,1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_736.mhd; 1767689007506; 1767689007512; 15; 8; 15; 6; 1,2,2,2,2,1; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_737.mhd; 1767689007606; 1767689007612; 15; 10; 15; 6; 1,2,2,2,2,1; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_738.mhd; 1767689007706; 1767689007712; 15; 11; 15; 6; 1,2,2,2,2,1; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_739.mhd; 1767689007806; 1767689007812; 34; 2; 21; 7; 1,2,2,2,2,1,1; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_740.mhd; 1767689007906; 1767689007912; 34; 3; 21; 7; 1,2,2,2,2,1,1; 6
BronchoscopyVideo_2_20260106T094213_openCV_741.mhd; 1767689008006; 1767689008012; 34; 4; 21; 7; 1,2,2,2,2,1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_742.mhd; 1767689008106; 1767689008112; 34; 5; 21; 7; 1,2,2,2,2,1,1; 6.2
BronchoscopyVideo_2_20260106T094213_openCV_743.mhd; 1767689008206; 1767689008212; 34; 5; 21; 7; 1,2,2,2,2,1,1; 6.3
BronchoscopyVideo_2_20260106T094213_openCV_744.mhd; 1767689008306; 1767689008312; 34; 5; 21; 7; 1,2,2,2,2,1,1; 6.4
BronchoscopyVideo_2_20260106T094213_openCV_745.mhd; 1767689008406; 1767689008411; 34; 5; 21; 7; 1,2,2,2,2,1,1; 6.7
BronchoscopyVideo_2_20260106T094213_openCV_746.mhd; 1767689008506; 1767689008511; 34; 6; 21; 7; 1,2,2,2,2,1,1; 6.8
BronchoscopyVideo_2_20260106T094213_openCV_747.mhd; 1767689008606; 1767689008611; 34; 6; 21; 7; 1,2,2,2,2,1,1; 7.1
BronchoscopyVideo_2_20260106T094213_openCV_748.mhd; 1767689008706; 1767689008711; 34; 4; 21; 7; 1,2,2,2,2,1,1; 6.3
BronchoscopyVideo_2_20260106T094213_openCV_749.mhd; 1767689008806; 1767689008811; 15; 10; 15; 6; 1,2,2,2,2,1; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_750.mhd; 1767689008906; 1767689008911; 15; 8; 15; 6; 1,2,2,2,2,1; 3.3
BronchoscopyVideo_2_20260106T094213_openCV_751.mhd; 1767689009006; 1767689009011; 15; 9; 15; 6; 1,2,2,2,2,1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_752.mhd; 1767689009106; 1767689009111; 15; 11; 15; 6; 1,2,2,2,2,1; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_753.mhd; 1767689009206; 1767689009211; 34; 2; 21; 7; 1,2,2,2,2,1,1; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_754.mhd; 1767689009307; 1767689009311; 34; 3; 21; 7; 1,2,2,2,2,1,1; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_755.mhd; 1767689009406; 1767689009411; 34; 5; 21; 7; 1,2,2,2,2,1,1; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_756.mhd; 1767689009506; 1767689009511; 34; 7; 21; 7; 1,2,2,2,2,1,1; 4
BronchoscopyVideo_2_20260106T094213_openCV_757.mhd; 1767689009606; 1767689009610; 34; 8; 21; 7; 1,2,2,2,2,1,1; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_758.mhd; 1767689009706; 1767689009710; 34; 8; 21; 7; 1,2,2,2,2,1,1; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_759.mhd; 1767689009806; 1767689009810; 34; 8; 21; 7; 1,2,2,2,2,1,1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_760.mhd; 1767689009906; 1767689009910; 34; 5; 21; 7; 1,2,2,2,2,1,1; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_761.mhd; 1767689010006; 1767689010010; 15; 9; 15; 6; 1,2,2,2,2,1; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_762.mhd; 1767689010106; 1767689010110; 15; 5; 15; 6; 1,2,2,2,2,1; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_763.mhd; 1767689010206; 1767689010210; 15; 3; 15; 6; 1,2,2,2,2,1; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_764.mhd; 1767689010306; 1767689010310; 15; 4; 15; 6; 1,2,2,2,2,1; 2
BronchoscopyVideo_2_20260106T094213_openCV_765.mhd; 1767689010406; 1767689010410; 15; 5; 15; 6; 1,2,2,2,2,1; 2.2
BronchoscopyVideo_2_20260106T094213_openCV_766.mhd; 1767689010506; 1767689010509; 15; 7; 15; 6; 1,2,2,2,2,1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_767.mhd; 1767689010606; 1767689010609; 15; 7; 15; 6; 1,2,2,2,2,1; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_768.mhd; 1767689010706; 1767689010709; 15; 7; 15; 6; 1,2,2,2,2,1; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_769.mhd; 1767689010806; 1767689010809; 15; 8; 15; 6; 1,2,2,2,2,1; 2.2
BronchoscopyVideo_2_20260106T094213_openCV_770.mhd; 1767689010906; 1767689010909; 15; 8; 15; 6; 1,2,2,2,2,1; 1.6
BronchoscopyVideo_2_20260106T094213_openCV_771.mhd; 1767689011006; 1767689011009; 15; 8; 15; 6; 1,2,2,2,2,1; 1.3
BronchoscopyVideo_2_20260106T094213_openCV_772.mhd; 1767689011106; 1767689011109; 15; 8; 15; 6; 1,2,2,2,2,1; 1.5
BronchoscopyVideo_2_20260106T094213_openCV_773.mhd; 1767689011206; 1767689011209; 15; 7; 15; 6; 1,2,2,2,2,1; 1.4
BronchoscopyVideo_2_20260106T094213_openCV_774.mhd; 1767689011306; 1767689011309; 15; 7; 15; 6; 1,2,2,2,2,1; 1.4
BronchoscopyVideo_2_20260106T094213_openCV_775.mhd; 1767689011406; 1767689011409; 15; 8; 15; 6; 1,2,2,2,2,1; 1.3
BronchoscopyVideo_2_20260106T094213_openCV_776.mhd; 1767689011506; 1767689011509; 15; 8; 15; 6; 1,2,2,2,2,1; 1.1
BronchoscopyVideo_2_20260106T094213_openCV_777.mhd; 1767689011606; 1767689011609; 15; 7; 15; 6; 1,2,2,2,2,1; 0.4
BronchoscopyVideo_2_20260106T094213_openCV_778.mhd; 1767689011707; 1767689011709; 15; 4; 15; 6; 1,2,2,2,2,1; 1.5
BronchoscopyVideo_2_20260106T094213_openCV_779.mhd; 1767689011806; 1767689011809; 16; 4; 14; 6; 1,2,2,2,2,2; 1.4
BronchoscopyVideo_2_20260106T094213_openCV_780.mhd; 1767689011906; 1767689011909; 16; 7; 14; 6; 1,2,2,2,2,2; 1.7
BronchoscopyVideo_2_20260106T094213_openCV_781.mhd; 1767689012006; 1767689012009; 16; 7; 14; 6; 1,2,2,2,2,2; 2.1
BronchoscopyVideo_2_20260106T094213_openCV_782.mhd; 1767689012106; 1767689012109; 16; 7; 14; 6; 1,2,2,2,2,2; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_783.mhd; 1767689012206; 1767689012209; 16; 6; 14; 6; 1,2,2,2,2,2; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_784.mhd; 1767689012306; 1767689012309; 16; 7; 14; 6; 1,2,2,2,2,2; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_785.mhd; 1767689012406; 1767689012408; 16; 7; 14; 6; 1,2,2,2,2,2; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_786.mhd; 1767689012506; 1767689012509; 16; 6; 14; 6; 1,2,2,2,2,2; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_787.mhd; 1767689012606; 1767689012607; 16; 6; 14; 6; 1,2,2,2,2,2; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_788.mhd; 1767689012706; 1767689012707; 18; 15; 20; 5; 1,2,2,2,2; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_789.mhd; 1767689012806; 1767689012808; 16; 7; 14; 6; 1,2,2,2,2,2; 4
BronchoscopyVideo_2_20260106T094213_openCV_790.mhd; 1767689012906; 1767689012908; 16; 7; 14; 6; 1,2,2,2,2,2; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_791.mhd; 1767689013006; 1767689013008; 18; 15; 20; 5; 1,2,2,2,2; 3
BronchoscopyVideo_2_20260106T094213_openCV_792.mhd; 1767689013106; 1767689013108; 18; 12; 20; 5; 1,2,2,2,2; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_793.mhd; 1767689013206; 1767689013208; 18; 7; 20; 5; 1,2,2,2,2; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_794.mhd; 1767689013306; 1767689013309; 18; 7; 20; 5; 1,2,2,2,2; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_795.mhd; 1767689013406; 1767689013407; 18; 9; 20; 5; 1,2,2,2,2; 5.6
BronchoscopyVideo_2_20260106T094213_openCV_796.mhd; 1767689013506; 1767689013507; 18; 10; 20; 5; 1,2,2,2,2; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_797.mhd; 1767689013606; 1767689013607; 18; 11; 20; 5; 1,2,2,2,2; 5.6
BronchoscopyVideo_2_20260106T094213_openCV_798.mhd; 1767689013706; 1767689013707; 18; 11; 20; 5; 1,2,2,2,2; 6
BronchoscopyVideo_2_20260106T094213_openCV_799.mhd; 1767689013806; 1767689013807; 18; 12; 20; 5; 1,2,2,2,2; 6.3
BronchoscopyVideo_2_20260106T094213_openCV_800.mhd; 1767689013906; 1767689013907; 16; 7; 14; 6; 1,2,2,2,2,2; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_801.mhd; 1767689014006; 1767689014007; 16; 8; 14; 6; 1,2,2,2,2,2; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_802.mhd; 1767689014106; 1767689014108; 16; 8; 14; 6; 1,2,2,2,2,2; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_803.mhd; 1767689014206; 1767689014207; 16; 8; 14; 6; 1,2,2,2,2,2; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_804.mhd; 1767689014306; 1767689014307; 16; 9; 14; 6; 1,2,2,2,2,2; 3.2
BronchoscopyVideo_2_20260106T094213_openCV_805.mhd; 1767689014406; 1767689014407; 16; 9; 14; 6; 1,2,2,2,2,2; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_806.mhd; 1767689014506; 1767689014507; 16; 11; 14; 6; 1,2,2,2,2,2; 3
BronchoscopyVideo_2_20260106T094213_openCV_807.mhd; 1767689014606; 1767689014607; 2; 7; 45; 7; 1,2,2,2,2,2,2; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_808.mhd; 1767689014706; 1767689014706; 2; 8; 45; 7; 1,2,2,2,2,2,2; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_809.mhd; 1767689014807; 1767689014806; 2; 8; 45; 7; 1,2,2,2,2,2,2; 2.9
BronchoscopyVideo_2_20260106T094213_openCV_810.mhd; 1767689014906; 1767689014907; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_811.mhd; 1767689015006; 1767689015006; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_812.mhd; 1767689015107; 1767689015106; 2; 9; 45; 7; 1,2,2,2,2,2,2; 4
BronchoscopyVideo_2_20260106T094213_openCV_813.mhd; 1767689015206; 1767689015207; 2; 8; 45; 7; 1,2,2,2,2,2,2; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_814.mhd; 1767689015306; 1767689015306; 2; 9; 45; 7; 1,2,2,2,2,2,2; 3.9
BronchoscopyVideo_2_20260106T094213_openCV_815.mhd; 1767689015407; 1767689015406; 2; 8; 45; 7; 1,2,2,2,2,2,2; 4
BronchoscopyVideo_2_20260106T094213_openCV_816.mhd; 1767689015506; 1767689015506; 2; 5; 45; 7; 1,2,2,2,2,2,2; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_817.mhd; 1767689015606; 1767689015606; 16; 9; 14; 6; 1,2,2,2,2,2; 3.3
BronchoscopyVideo_2_20260106T094213_openCV_818.mhd; 1767689015706; 1767689015705; 16; 8; 14; 6; 1,2,2,2,2,2; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_819.mhd; 1767689015806; 1767689015805; 16; 8; 14; 6; 1,2,2,2,2,2; 3.3
BronchoscopyVideo_2_20260106T094213_openCV_820.mhd; 1767689015906; 1767689015905; 16; 10; 14; 6; 1,2,2,2,2,2; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_821.mhd; 1767689016006; 1767689016005; 16; 12; 14; 6; 1,2,2,2,2,2; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_822.mhd; 1767689016106; 1767689016105; 2; 7; 45; 7; 1,2,2,2,2,2,2; 1.3
BronchoscopyVideo_2_20260106T094213_openCV_823.mhd; 1767689016207; 1767689016205; 2; 8; 45; 7; 1,2,2,2,2,2,2; 1.7
BronchoscopyVideo_2_20260106T094213_openCV_824.mhd; 1767689016306; 1767689016305; 2; 9; 45; 7; 1,2,2,2,2,2,2; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_825.mhd; 1767689016406; 1767689016405; 2; 9; 45; 7; 1,2,2,2,2,2,2; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_826.mhd; 1767689016506; 1767689016505; 2; 11; 45; 7; 1,2,2,2,2,2,2; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_827.mhd; 1767689016606; 1767689016605; 2; 12; 45; 7; 1,2,2,2,2,2,2; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_828.mhd; 1767689016706; 1767689016705; 2; 11; 45; 7; 1,2,2,2,2,2,2; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_829.mhd; 1767689016806; 1767689016805; 2; 9; 45; 7; 1,2,2,2,2,2,2; 3
BronchoscopyVideo_2_20260106T094213_openCV_830.mhd; 1767689016907; 1767689016904; 2; 8; 45; 7; 1,2,2,2,2,2,2; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_831.mhd; 1767689017007; 1767689017005; 2; 7; 45; 7; 1,2,2,2,2,2,2; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_832.mhd; 1767689017106; 1767689017104; 2; 7; 45; 7; 1,2,2,2,2,2,2; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_833.mhd; 1767689017206; 1767689017204; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_834.mhd; 1767689017306; 1767689017304; 2; 8; 45; 7; 1,2,2,2,2,2,2; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_835.mhd; 1767689017406; 1767689017404; 2; 8; 45; 7; 1,2,2,2,2,2,2; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_836.mhd; 1767689017506; 1767689017504; 2; 9; 45; 7; 1,2,2,2,2,2,2; 5
BronchoscopyVideo_2_20260106T094213_openCV_837.mhd; 1767689017606; 1767689017604; 2; 9; 45; 7; 1,2,2,2,2,2,2; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_838.mhd; 1767689017706; 1767689017704; 2; 9; 45; 7; 1,2,2,2,2,2,2; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_839.mhd; 1767689017806; 1767689017804; 2; 9; 45; 7; 1,2,2,2,2,2,2; 4.9
BronchoscopyVideo_2_20260106T094213_openCV_840.mhd; 1767689017907; 1767689017904; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.9
BronchoscopyVideo_2_20260106T094213_openCV_841.mhd; 1767689018006; 1767689018004; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_842.mhd; 1767689018106; 1767689018104; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_843.mhd; 1767689018206; 1767689018204; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_844.mhd; 1767689018306; 1767689018304; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_845.mhd; 1767689018406; 1767689018404; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_846.mhd; 1767689018506; 1767689018504; 2; 8; 45; 7; 1,2,2,2,2,2,2; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_847.mhd; 1767689018606; 1767689018603; 2; 10; 45; 7; 1,2,2,2,2,2,2; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_848.mhd; 1767689018706; 1767689018702; 33; 7; 29; 7; 1,2,2,2,2,1,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_849.mhd; 1767689018806; 1767689018803; 33; 6; 29; 7; 1,2,2,2,2,1,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_850.mhd; 1767689018906; 1767689018903; 33; 6; 29; 7; 1,2,2,2,2,1,2; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_851.mhd; 1767689019006; 1767689019003; 2; 9; 45; 7; 1,2,2,2,2,2,2; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_852.mhd; 1767689019106; 1767689019103; 2; 7; 45; 7; 1,2,2,2,2,2,2; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_853.mhd; 1767689019206; 1767689019202; 2; 6; 45; 7; 1,2,2,2,2,2,2; 3.9
BronchoscopyVideo_2_20260106T094213_openCV_854.mhd; 1767689019307; 1767689019302; 2; 6; 45; 7; 1,2,2,2,2,2,2; 3.9
BronchoscopyVideo_2_20260106T094213_openCV_855.mhd; 1767689019406; 1767689019402; 2; 6; 45; 7; 1,2,2,2,2,2,2; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_856.mhd; 1767689019506; 1767689019502; 2; 6; 45; 7; 1,2,2,2,2,2,2; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_857.mhd; 1767689019606; 1767689019602; 2; 7; 45; 7; 1,2,2,2,2,2,2; 5
BronchoscopyVideo_2_20260106T094213_openCV_858.mhd; 1767689019706; 1767689019702; 2; 8; 45; 7; 1,2,2,2,2,2,2; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_859.mhd; 1767689019806; 1767689019802; 2; 8; 45; 7; 1,2,2,2,2,2,2; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_860.mhd; 1767689019906; 1767689019902; 2; 10; 45; 7; 1,2,2,2,2,2,2; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_861.mhd; 1767689020006; 1767689020002; 2; 10; 45; 7; 1,2,2,2,2,2,2; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_862.mhd; 1767689020106; 1767689020102; 2; 11; 45; 7; 1,2,2,2,2,2,2; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_863.mhd; 1767689020206; 1767689020202; 2; 12; 45; 7; 1,2,2,2,2,2,2; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_864.mhd; 1767689020306; 1767689020302; 33; 9; 29; 7; 1,2,2,2,2,1,2; 6.7
BronchoscopyVideo_2_20260106T094213_openCV_865.mhd; 1767689020406; 1767689020402; 33; 11; 29; 7; 1,2,2,2,2,1,2; 6.9
BronchoscopyVideo_2_20260106T094213_openCV_866.mhd; 1767689020506; 1767689020502; 2; 14; 45; 7; 1,2,2,2,2,2,2; 7
BronchoscopyVideo_2_20260106T094213_openCV_867.mhd; 1767689020606; 1767689020602; 2; 11; 45; 7; 1,2,2,2,2,2,2; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_868.mhd; 1767689020706; 1767689020702; 2; 8; 45; 7; 1,2,2,2,2,2,2; 3.2
BronchoscopyVideo_2_20260106T094213_openCV_869.mhd; 1767689020806; 1767689020802; 2; 5; 45; 7; 1,2,2,2,2,2,2; 1.1
BronchoscopyVideo_2_20260106T094213_openCV_870.mhd; 1767689020906; 1767689020902; 2; 3; 45; 7; 1,2,2,2,2,2,2; 0.6
BronchoscopyVideo_2_20260106T094213_openCV_871.mhd; 1767689021007; 1767689021002; 2; 2; 45; 7; 1,2,2,2,2,2,2; 0.4
BronchoscopyVideo_2_20260106T094213_openCV_872.mhd; 1767689021106; 1767689021102; 16; 12; 14; 6; 1,2,2,2,2,2; 0.7
BronchoscopyVideo_2_20260106T094213_openCV_873.mhd; 1767689021207; 1767689021201; 16; 9; 14; 6; 1,2,2,2,2,2; 1.5
BronchoscopyVideo_2_20260106T094213_openCV_874.mhd; 1767689021306; 1767689021301; 16; 6; 14; 6; 1,2,2,2,2,2; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_875.mhd; 1767689021407; 1767689021401; 18; 14; 20; 5; 1,2,2,2,2; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_876.mhd; 1767689021507; 1767689021501; 18; 14; 20; 5; 1,2,2,2,2; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_877.mhd; 1767689021606; 1767689021600; 18; 14; 20; 5; 1,2,2,2,2; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_878.mhd; 1767689021707; 1767689021700; 18; 10; 20; 5; 1,2,2,2,2; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_879.mhd; 1767689021807; 1767689021800; 18; 7; 20; 5; 1,2,2,2,2; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_880.mhd; 1767689021907; 1767689021900; 18; 6; 20; 5; 1,2,2,2,2; 6.2
BronchoscopyVideo_2_20260106T094213_openCV_881.mhd; 1767689022007; 1767689022000; 18; 6; 20; 5; 1,2,2,2,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_882.mhd; 1767689022107; 1767689022100; 18; 7; 20; 5; 1,2,2,2,2; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_883.mhd; 1767689022206; 1767689022200; 18; 7; 20; 5; 1,2,2,2,2; 5.6
BronchoscopyVideo_2_20260106T094213_openCV_884.mhd; 1767689022307; 1767689022300; 18; 6; 20; 5; 1,2,2,2,2; 8.4
BronchoscopyVideo_2_20260106T094213_openCV_885.mhd; 1767689022407; 1767689022400; 4; 11; 14; 4; 1,2,2,2; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_886.mhd; 1767689022507; 1767689022500; 4; 9; 14; 4; 1,2,2,2; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_887.mhd; 1767689022607; 1767689022600; 4; 9; 14; 4; 1,2,2,2; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_888.mhd; 1767689022706; 1767689022700; 4; 8; 14; 4; 1,2,2,2; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_889.mhd; 1767689022806; 1767689022800; 4; 6; 14; 4; 1,2,2,2; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_890.mhd; 1767689022906; 1767689022900; 4; 9; 14; 4; 1,2,2,2; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_891.mhd; 1767689023006; 1767689023000; 4; 9; 14; 4; 1,2,2,2; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_892.mhd; 1767689023106; 1767689023100; 4; 12; 14; 4; 1,2,2,2; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_893.mhd; 1767689023206; 1767689023199; 18; 2; 20; 5; 1,2,2,2,2; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_894.mhd; 1767689023306; 1767689023300; 18; 2; 20; 5; 1,2,2,2,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_895.mhd; 1767689023406; 1767689023399; 4; 9; 14; 4; 1,2,2,2; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_896.mhd; 1767689023506; 1767689023499; 4; 8; 14; 4; 1,2,2,2; 4.3
BronchoscopyVideo_2_20260106T094213_openCV_897.mhd; 1767689023606; 1767689023599; 4; 9; 14; 4; 1,2,2,2; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_898.mhd; 1767689023706; 1767689023699; 4; 8; 14; 4; 1,2,2,2; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_899.mhd; 1767689023806; 1767689023799; 4; 9; 14; 4; 1,2,2,2; 5
BronchoscopyVideo_2_20260106T094213_openCV_900.mhd; 1767689023907; 1767689023899; 4; 11; 14; 4; 1,2,2,2; 6
BronchoscopyVideo_2_20260106T094213_openCV_901.mhd; 1767689024006; 1767689023999; 18; 2; 20; 5; 1,2,2,2,2; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_902.mhd; 1767689024107; 1767689024099; 18; 4; 20; 5; 1,2,2,2,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_903.mhd; 1767689024206; 1767689024199; 18; 6; 20; 5; 1,2,2,2,2; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_904.mhd; 1767689024306; 1767689024299; 18; 8; 20; 5; 1,2,2,2,2; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_905.mhd; 1767689024406; 1767689024399; 18; 9; 20; 5; 1,2,2,2,2; 6.3
BronchoscopyVideo_2_20260106T094213_openCV_906.mhd; 1767689024506; 1767689024499; 18; 6; 20; 5; 1,2,2,2,2; 6
BronchoscopyVideo_2_20260106T094213_openCV_907.mhd; 1767689024606; 1767689024598; 18; 5; 20; 5; 1,2,2,2,2; 6
BronchoscopyVideo_2_20260106T094213_openCV_908.mhd; 1767689024706; 1767689024698; 18; 4; 20; 5; 1,2,2,2,2; 6.5
BronchoscopyVideo_2_20260106T094213_openCV_909.mhd; 1767689024806; 1767689024798; 18; 4; 20; 5; 1,2,2,2,2; 6.3
BronchoscopyVideo_2_20260106T094213_openCV_910.mhd; 1767689024907; 1767689024898; 18; 4; 20; 5; 1,2,2,2,2; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_911.mhd; 1767689025006; 1767689024998; 18; 5; 20; 5; 1,2,2,2,2; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_912.mhd; 1767689025106; 1767689025098; 18; 5; 20; 5; 1,2,2,2,2; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_913.mhd; 1767689025207; 1767689025198; 18; 4; 20; 5; 1,2,2,2,2; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_914.mhd; 1767689025306; 1767689025298; 18; 4; 20; 5; 1,2,2,2,2; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_915.mhd; 1767689025406; 1767689025397; 18; 6; 20; 5; 1,2,2,2,2; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_916.mhd; 1767689025506; 1767689025497; 18; 8; 20; 5; 1,2,2,2,2; 5.6
BronchoscopyVideo_2_20260106T094213_openCV_917.mhd; 1767689025606; 1767689025597; 18; 9; 20; 5; 1,2,2,2,2; 6
BronchoscopyVideo_2_20260106T094213_openCV_918.mhd; 1767689025706; 1767689025697; 18; 10; 20; 5; 1,2,2,2,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_919.mhd; 1767689025806; 1767689025797; 18; 10; 20; 5; 1,2,2,2,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_920.mhd; 1767689025906; 1767689025897; 18; 10; 20; 5; 1,2,2,2,2; 5.7
